4502,,,,,,,,,*** TABLE OF UNNORMALIZED POWERS OF 10,,,
4503,,BEC5,FA,0A,1F,00,,,LBEC5,FCB,"$FA,$0A,$1F,$00",-100000000
4504,,BEC9,00,98,96,80,,,LBEC9,FCB,"$00,$98,$96,$80", 10000000
4505,,BECD,FF,F0,BD,C0,,,LBECD,FCB,"$FF,$F0,$BD,$C0",-1000000
4506,,BED1,00,01,86,A0,,,LBED1,FCB,"$00,$01,$86,$A0", 100000
4507,,BED5,FF,FF,D8,F0,,,LBED5,FCB,"$FF,$FF,$D8,$F0",-10000
4508,,BED9,00,00,03,E8,,,LBED9,FCB,"$00,$00,$03,$E8", 1000
4509,,BEDD,FF,FF,FF,9C,,,LBEDD,FCB,"$FF,$FF,$FF,$9C",-100
4510,,BEE1,00,00,00,0A,,,LBEE1,FCB,"$00,$00,$00,$0A", 10
4511,,BEE5,FF,FF,FF,FF,,,LBEE5,FCB,"$FF,$FF,$FF,$FF",-1
4512,,,,,,,,,*,,,
4513,,,,,,,,,*,,,
4514,,BEE9,96,4F,,,,,LBEE9,LDA,FP0EXP,GET EXPONENT OF FPA0
4515,,BEEB,27,02,,,,,,BEQ,LBEEF,BRANCH IF FPA0 = 0
4516,,BEED,03,54,,,,,,COM,FP0SGN,TOGGLE MANTISSA SIGN OF FPA0
4517,,BEEF,39,,,,,,LBEEF,RTS,,
4518,,,,,,,,,* EXPAND A POLYNOMIAL OF THE FORM,,,
4519,,,,,,,,,* AQ+BQ**3+CQ**5+DQ**7.... WHERE Q = FPA0,,,
4520,,,,,,,,,* AND THE X REGISTER POINTS TO A TABLE OF,,,
4521,,,,,,,,,"* COEFFICIENTS A,B,C,D....",,,
4522,,BEF0,9F,64,,,,,LBEF0,STX,COEFPT,SAVE COEFFICIENT TABLE POINTER
4523,,BEF2,BD,BC,2F,,,,,JSR,LBC2F,MOVE FPA0 TO FPA3
4524,,BEF5,8D,05,,,,,,BSR,LBEFC,MULTIPLY FPA3 BY FPA0
4525,,BEF7,8D,08,,,,,,BSR,LBF01,EXPAND POLYNOMIAL
4526,,BEF9,8E,00,40,,,,,LDX,#V40,POINT X TO FPA3
4527,,BEFC,7E,BA,CA,,,,LBEFC,JMP,LBACA,MULTIPLY (X) BY FPA0
4528,,,,,,,,,,,,
4529,,,,,,,,,* CALCULATE THE VALUE OF AN EXPANDED POLYNOMIAL,,,
4530,,,,,,,,,* EXPRESSION. ENTER WITH (X) POINTING TO A TABLE,,,
4531,,,,,,,,,"* OF COEFFICIENTS, THE FIRST BYTE OF WHICH IS THE",,,
4532,,,,,,,,,* NUMBER OF (COEFFICIENTS-1) FOLLOWED BY THAT NUMBER,,,
4533,,,,,,,,,* OF PACKED FLOATING POINT NUMBERS. THE,,,
4534,,,,,,,,,* POLYNOMIAL IS EVALUATED AS FOLLOWS: VALUE =,,,
4535,,,,,,,,,* (((FPA0*Y0+Y1)*FPA0+Y2)*FPA0…YN),,,
4536,,BEFF,9F,64,,,,,LBEFF,STX,COEFPT,SAVE COEFFICIENT TABLE POINTER
4537,,BF01,BD,BC,2A,,,,LBF01,JSR,LBC2A,MOVE FPA0 TO FPA4
4538,,BF04,9E,64,,,,,,LDX,COEFPT,GET THE COEFFICIENT POINTER
4539,,BF06,E6,80,,,,,,LDB,",X+",GET THE TOP OF COEFFICIENT TABLE TO
4540,,BF08,D7,55,,,,,,STB,COEFCT,* USE AND STORE IT IN TEMPORARY COUNTER
4541,,BF0A,9F,64,,,,,,STX,COEFPT,SAVE NEW COEFFICIENT POINTER
4542,,BF0C,8D,EE,,,,,LBF0C,BSR,LBEFC,MULTIPLY (X) BY FPA0
4543,,BF0E,9E,64,,,,,,LDX,COEFPT,*GET COEFFICIENT POINTER
4544,,BF10,30,05,,,,,,LEAX,"5,X",*MOVE TO NEXT FP NUMBER
4545,,BF12,9F,64,,,,,,STX,COEFPT,*SAVE NEW COEFFICIENT POINTER
4546,,BF14,BD,B9,C2,,,,,JSR,LB9C2,ADD (X) AND FPA0
4547,,BF17,8E,00,45,,,,,LDX,#V45,POINT (X) TO FPA4
4548,,BF1A,0A,55,,,,,,DEC,COEFCT,DECREMENT TEMP COUNTER
4549,,BF1C,26,EE,,,,,,BNE,LBF0C,BRANCH IF MORE COEFFICIENTS LEFT
4550,,BF1E,39,,,,,,,RTS,,
4551,,,,,,,,,,,,
4552,,,,,,,,,* RND,,,
4553,,BF1F,BD,BC,6D,,,,RND,JSR,LBC6D,TEST FPA0
4554,,BF22,2B,21,,,,,,BMI,LBF45,BRANCH IF FPA0 = NEGATIVE
4555,,BF24,27,15,,,,,,BEQ,LBF3B,BRANCH IF FPA0 = 0
4556,,BF26,8D,10,,,,,,BSR,LBF38,CONVERT FPA0 TO AN INTEGER
4557,,BF28,BD,BC,2F,,,,,JSR,LBC2F,PACK FPA0 TO FPA3
4558,,BF2B,8D,0E,,,,,,BSR,LBF3B,GET A RANDOM NUMBER: FPA0 < 1.0
4559,,BF2D,8E,00,40,,,,,LDX,#V40,POINT (X) TO FPA3
4560,,BF30,8D,CA,,,,,,BSR,LBEFC,MULTIPLY (X) BY FPA0
4561,,BF32,8E,BA,C5,,,,,LDX,#LBAC5,POINT (X) TO FP VALUE OF 1.0
4562,,BF35,BD,B9,C2,,,,,JSR,LB9C2,ADD 1.0 TO FPA0
4563,,BF38,7E,BC,EE,,,,LBF38,JMP,INT,CONVERT FPA0 TO AN INTEGER
4564,,,,,,,,,* CALCULATE A RANDOM NUMBER IN THE RANGE 0.0 < X <= 1.0,,,
4565,,BF3B,BE,01,16,,,,LBF3B,LDX,RVSEED+1,* MOVE VARIABLE
4566,,BF3E,9F,50,,,,,,STX,FPA0,* RANDOM NUMBER
4567,,BF40,BE,01,18,,,,,LDX,RVSEED+3,* SEED TO
4568,,BF43,9F,52,,,,,,STX,FPA0+2,* FPA0
4569,,BF45,BE,BF,74,,,,LBF45,LDX,RSEED,= MOVE FIXED
4570,,BF48,9F,5D,,,,,,STX,FPA1,= RANDOM NUMBER
4571,,BF4A,BE,BF,76,,,,,LDX,RSEED+2,= SEED TO
4572,,BF4D,9F,5F,,,,,,STX,FPA1+2,= MANTISSA OF FPA0
4573,,BF4F,BD,BA,D0,,,,,JSR,LBAD0,MULTIPLY FPA0 X FPA1
4574,,BF52,DC,AD,,,,,,LDD,VAD,GET THE TWO LOWEST ORDER PRODUCT BYTES
4575,,BF54,C3,65,8B,,,,,ADDD,#$658B,ADD A CONSTANT
4576,,BF57,FD,01,18,,,,,STD,RVSEED+3,SAVE NEW LOW ORDER VARIABLE RANDOM # SEED
4577,,BF5A,DD,52,,,,,,STD,FPA0+2,SAVE NEW LOW ORDER BYTES OF FPA0 MANTISSA
4578,,BF5C,DC,AB,,,,,,LDD,VAB,GET 2 MORE LOW ORDER PRODUCT BYTES
4579,,BF5E,C9,B0,,,,,,ADCB,#$B0,ADD A CONSTANT
4580,,BF60,89,05,,,,,,ADCA,#5,ADD A CONSTANT
4581,,BF62,FD,01,16,,,,,STD,RVSEED+1,SAVE NEW HIGH ORDER VARIABLE RANDOM # SEED
4582,,BF65,DD,50,,,,,,STD,FPA0,SAVE NEW HIGH ORDER FPA0 MANTISSA
4583,,BF67,0F,54,,,,,,CLR,FP0SGN,FORCE FPA0 MANTISSA = POSITIVE
4584,,BF69,86,80,,,,,,LDA,#$80,* SET FPA0 BIASED EXPONENT
4585,,BF6B,97,4F,,,,,,STA,FP0EXP,* TO 0 1 < FPA0 < 0
4586,,BF6D,96,15,,,,,,LDA,FPA2+2,GET A BYTE FROM FPA2 (MORE RANDOMNESS)
4587,,BF6F,97,63,,,,,,STA,FPSBYT,SAVE AS SUB BYTE
4588,,BF71,7E,BA,1C,,,,,JMP,LBA1C,NORMALIZE FPA0
4589,,,,,,,,,*,,,
4590,,BF74,40,E6,,,,,RSEED,FDB,$40E6,*CONSTANT RANDOM NUMBER GENERATOR SEED
4591,,BF76,4D,AB,,,,,,FDB,$4DAB,*
4592,,,,,,,,,,,,
4593,,,,,,,,,* SIN,,,
4594,,,,,,,,,* THE SIN FUNCTION REQUIRES AN ARGUMENT IN RADIANS AND WILL REPEAT ITSELF EVERY,,,
4595,,,,,,,,,* 2*PI RADIANS. THE ARGUMENT IS DIVIDED BY 2*PI AND ONLY THE FRACTIONAL PART IS,,,
4596,,,,,,,,,"* RETAINED. SINCE THE ARGUMENT WAS DIVIDED BY 2*P1, THE COEFFICIENTS MUST BE",,,
4597,,,,,,,,,* MULTIPLIED BY THE APPROPRIATE POWER OF 2*PI.,,,
4598,,,,,,,,,,,,
4599,,,,,,,,,* SIN IS EVALUATED USING THE TRIGONOMETRIC IDENTITIES BELOW:,,,
4600,,,,,,,,,* SIN(X)=SIN(PI-X) & -SIN(PI/2-X)=SIN((3*PI)/2+X),,,
4601,,BF78,BD,BC,5F,,,,SIN,JSR,LBC5F,COPY FPA0 TO FPA1
4602,,BF7B,8E,BF,BD,,,,,LDX,#LBFBD,POINT (X) TO 2*PI
4603,,BF7E,D6,61,,,,,,LDB,FP1SGN,*GET MANTISSA SIGN OF FPA1
4604,,BF80,BD,BB,89,,,,,JSR,LBB89,*AND DIVIDE FPA0 BY 2*PI
4605,,BF83,BD,BC,5F,,,,,JSR,LBC5F,COPY FPA0 TO FPA1
4606,,BF86,8D,B0,,,,,,BSR,LBF38,CONVERT FPA0 TO AN INTEGER
4607,,BF88,0F,62,,,,,,CLR,RESSGN,SET RESULT SIGN = POSITIVE
4608,,BF8A,96,5C,,,,,,LDA,FP1EXP,*GET EXPONENT OF FPA1
4609,,BF8C,D6,4F,,,,,,LDB,FP0EXP,*GET EXPONENT OF FPA0
4610,,BF8E,BD,B9,BC,,,,,JSR,LB9BC,*SUBTRACT FPA0 FROM FPA1
4611,,,,,,,,,*NOW FPA0 CONTAINS ONLY THE FRACTIONAL PART OF ARGUMENT/2*PI,,,
4612,,BF91,8E,BF,C2,,,,,LDX,#LBFC2,POINT X TO FP (.25)
4613,,BF94,BD,B9,B9,,,,,JSR,LB9B9,SUBTRACT FPA0 FROM .25 (PI/2)
4614,,BF97,96,54,,,,,,LDA,FP0SGN,GET MANTISSA SIGN OF FPA0
4615,,BF99,34,02,,,,,,PSHS,A,SAVE IT ON STACK
4616,,BF9B,2A,09,,,,,,BPL,LBFA6,BRANCH IF MANTISSA POSITIVE
4617,,BF9D,BD,B9,B4,,,,,JSR,LB9B4,ADD .5 (PI) TO FPA0
4618,,BFA0,96,54,,,,,,LDA,FP0SGN,GET SIGN OF FPA0
4619,,BFA2,2B,05,,,,,,BMI,LBFA9,BRANCH IF NEGATIVE
4620,,BFA4,03,0A,,,,,,COM,RELFLG,COM IF +(3*PI)/2 >= ARGUMENT >+ PI/2 (QUADRANT FLAG)
4621,,BFA6,BD,BE,E9,,,,LBFA6,JSR,LBEE9,TOGGLE MANTISSA SIGN OF FPA0
4622,,BFA9,8E,BF,C2,,,,LBFA9,LDX,#LBFC2,POINT X TO FP (.25)
4623,,BFAC,BD,B9,C2,,,,,JSR,LB9C2,ADD .25 (PI/2) TO FPA0
4624,,BFAF,35,02,,,,,,PULS,A,GET OLD MANTISSA SIGN
4625,,BFB1,4D,,,,,,,TSTA,,* BRANCH IF OLD
4626,,BFB2,2A,03,,,,,,BPL,LBFB7,* SIGN WAS POSITIVE
4627,,BFB4,BD,BE,E9,,,,,JSR,LBEE9,TOGGLE MANTISSA SIGN
4628,,BFB7,8E,BF,C7,,,,LBFB7,LDX,#LBFC7,POINT X TO TABLE OF COEFFICIENTS
4629,,BFBA,7E,BE,F0,,,,,JMP,LBEF0,GO CALCULATE POLYNOMIAL VALUE
4630,,,,,,,,,,,,
4631,,BFBD,83,49,0F,DA,A2,,LBFBD,FCB,"$83,$49,$0F,$DA,$A2",6.28318531 (2*PI)
4632,,BFC2,7F,00,00,00,00,,LBFC2,FCB,"$7F,$00,$00,$00,$00",.25
4633,,,,,,,,,,,,
4634,,,,,,,,,* MODIFIED TAYLOR SERIES SIN COEFFICIENTS,,,
4635,,BFC7,05,,,,,,LBFC7,FCB,6-1,SIX COEFFICIENTS
4636,,BFC8,84,E6,1A,2D,1B,,LBFC8,FCB,"$84,$E6,$1A,$2D,$1B",* -((2*PI)**11)/11!
4637,,BFCD,86,28,07,FB,F8,,LBFC8,FCB,"$86,$28,$07,$FB,$F8",*  ((2*PI)**9)/9!
4638,,BFD2,87,99,68,89,01,,LBFD2,FCB,"$87,$99,$68,$89,$01",* -((2*PI)**7)/7!
4639,,BFD7,87,23,35,DF,E1,,LBFD7,FCB,"$87,$23,$35,$DF,$E1",*  ((2*PI)**5)/5!
4640,,BFDC,86,A5,5D,E7,28,,LBFDC,FCB,"$86,$A5,$5D,$E7,$28",* -((2*PI)**3)/3!
4641,,BFE1,83,49,0F,DA,A2,,LBFE1,FCB,"$83,$49,$0F,$DA,$A2",*    2*PI
4642,,,,,,,,,,,,
4643,,BFE6,A1,54,46,8F,13,8F,LBFE6,FCB,"$A1,$54,$46,$8F,$13",UNUSED GARBAGE BYTES
4644,,BFEC,52,43,89,CD,,,,FCB,"$8F,$52,$43,$89,$CD",UNUSED GARBAGE BYTES
4645,,,,,,,,,,,,
4646,,,,,,,,,* INTERRUPT VECTORS,,,
4647,,BFF0,A6,81,,,,,LBFF0,FDB,LA681,RESERVED
4648,,BFF2,01,00,,,,,LBFF2,FDB,SW3VEC,SWI3
4649,,BFF4,01,03,,,,,LBFF4,FDB,SW2VEC,SWI2
4650,,BFF6,01,0F,,,,,LBFF6,FDB,FRQVEC,FIRQ
4651,,BFF8,01,0C,,,,,LBFF8,FDB,IRQVEC,IRQ
4652,,BFFA,01,06,,,,,LBFFA,FDB,SWIVEC,SWI
4653,,BFFC,01,09,,,,,LBFFC,FDB,NMIVEC,NMI
4654,,BFFE,A0,27,,,,,LBFFE,FDB,RESVEC,RESET
