3001,,,,,,,,,* 225 DEGREES,,,
3308,,F6C9,17,00,9A,,,,,LBSR,LF766,SET THE BORDER COLOR IN THE 40 & 80 COLUMN VIDEO MODE IMAGES
3309,,F6CC,F7,FE,08,,,,,STB,H.CRSATT,SAVE THE ADJUSTED CLS ARGUMENT AS THE NEW ATTRIBUTE BYTE
3310,,F6CF,86,20,,,,,,LDA,#SPACE,
3311,,F6D1,17,00,9E,,,,,LBSR,LF772,PUT THE HI-RES TEXT SCREEN INTO LOGICAL BLOCK 1
3312,,F6D4,8E,20,00,,,,,LDX,#HRESSCRN,POINT X TO THE TOP OF THE HI-RES TEXT SCREEN
3313,,F6D7,BF,FE,00,,,,,STX,H.CRSLOC,PUT THE CURSOR AT THE TOP OF THE SCREEN
3314,,F6DA,8D,BF,,,,,,BSR,LF69B,CLEAR THE SCREEN
3315,,F6DC,17,00,99,,,,LF6DC,LBSR,LF778,REMOVE THE HI-RES TEXT SCREEN FROM THE LOGICAL ADDRESS SPACE
3316,,F6DF,39,,,,,,,RTS,,
3317,,F6E0,17,00,8F,,,,LF6E0,LBSR,LF772,PUT THE HI-RES TEXT SCREEN INTO LOGICAL BLOCK 1
3318,,F6E3,8D,A7,,,,,,BSR,LF68C,CLEAR THE HI-RES TEXT SCREEN
3319,,F6E5,20,F5,,,,,,BRA,LF6DC,PUT BLOCK 7.1 BACK INTO LOGICAL BLOCK 1
3320,,F6E7,7F,FE,08,,,,LF6E7,CLR,H.CRSATT,RESET THE ATTRIBUTE BYTE TO ZERO
3321,,F6EA,B6,E6,78,,,,,LDA,IM.PALET,GET THE COLOR IN PALETTE REGISTER 0
3322,,F6ED,B7,FF,9A,,,,,STA,V.BORDER,AND SAVE IT AS THE NEW BORDER COLOR
3323,,F6F0,8D,74,,,,,,BSR,LF766,ALSO SAVE IT IN THE 40 AND 80 COLUMN VIDEO REGISTER IMAGES
3324,,F6F2,C1,64,,,,,,CMPB,#100,CHECK FOR CLS 100
3325,,F6F4,27,3A,,,,,,BEQ,LF730,"IF CLS 100, THEN PRINT THE AUTHORS' NAMES - THIS WILL ONLY BE"
3326,,,,,,,,,,,,"DONE THE FIRST TIME CLS 100 IS EXECUTED, THIS CODE WILL BE"
3327,,,,,,,,,,,,OVERWRITTEN BY NOPs WHEN THE AUTHORS' NAMES ARE DISPLAYED.
3328,,F6F6,8D,7A,,,,,,BSR,LF772,PUT THE HI-RES TEXT SCREEN INTO LOGICAL BLOCK 1
3329,,F6F8,8D,92,,,,,,BSR,LF68C,CLEAR THE HI-RES TEXT SCREEN
3330,,F6FA,8D,7C,,,,,,BSR,LF778,PUT BLOCK 7.1 BACK INTO LOGICAL BLOCK 1
3331,,F6FC,8E,F7,01,,,,,LDX,#MICROMS-1,POINT TO MICROWARE'S COMMERCIAL MESSAGE
3332,,F6FF,7E,B9,9C,,,,,JMP,STRINOUT,COPY A STRING TO CONSOLE OUT ($B99C)
3333,,,,,,,,,,,,
3334,,,,,,,,,* MICROWARE COMMERCIAL,,,
3335,,F702,4D,69,63,72,6F,77,MICROMS,FCC,'T.Harris & T.Earles',
3336,,F708,61,72,65,20,53,79,,,,
3337,,F70E,73,74,65,6D,73,20,,,,
3338,,F714,43,6F,72,70,2E,,,,,
3339,,F719,0D,00,,,,,LF719,FCB,"$0D,$00",
3340,,,,,,,,,,,,
3341,,,,,,,,,* NAMES OF THE AUTHORS,,,
3342,,,,,,,,,* THE INITIALIZATION CODE WILL COPY THE AUTHOR'S NAMES INTO THIS SPOT,,,
3343,,F71B,00,00,00,00,00,00,AUTHORMS,FCB,"$00,$00,$00,$00,$00,$00",
3344,,F721,00,00,00,00,00,00,,FCB,"$00,$00,$00,$00,$00,$00",
3345,,F727,00,00,00,00,00,00,,FCB,"$00,$00,$00,$00,$00,$00",
3346,,F72D,00,00,00,,,,,FCB,"$00,$00,$00",
3347,,,,,,,,,,,,
3348,,F730,8D,40,,,,,LF730,BSR,LF772,PUT THE HI-RES TEXT SCREEN INTO LOGICAL BLOCK 1
3349,,F732,17,FF,57,,,,,LBSR,LF68C,CLEAR THE HI-RES TEXT SCREEN
3350,,F735,8D,41,,,,,,BSR,LF778,PUT BLOCK 7.1 BACK INTO LOGICAL BLOCK 1
3351,,F737,8E,F7,1A,,,,,LDX,#AUTHORMS-1,POINT TO THE AUTHOR MESSAGE
3352,,F73A,BD,B9,9C,,,,,JSR,STRINOUT,COPY A STRING TO CONSOLE OUT
3353,,F73D,34,10,,,,,,PSHS,X,
3354,,F73F,30,8D,FF,B1,,,,LEAX,"LF6F4,PC",POINT TO THE INSTRUCTION WHICH BRANCHES TO THIS ROUTINE
3355,,F743,86,12,,,,,,LDA,#$12,OP CODE OF A NOP
3356,,F745,A7,80,,,,,,STA,",X+",REPLACE THE BRANCH TO THIS ROUTINE WITH 2 NOPs MAKING IT SO
3357,,F747,A7,84,,,,,,STA,",X",THAT THIS ROUTINE MAY ONLY BE ENTERED ONE TIME
3358,,F749,30,8D,FF,CE,,,,LEAX,"AUTHORMS,PC",POINT TO THE AUTHORS CODED NAMES
3359,,,,,,,,,* REPLACE THE AUTHORS' NAMES AND THE CODE THAT DISPLAYS THEM WITH NOPs,,,
3360,,F74D,A7,80,,,,,LF74D,STA,",X+",SAVE A NOP
3361,,F74F,8C,F7,4D,,,,,CMPX,#LF74D,CHECK FOR END OF THE DISPLAY NAME ROUTINE
3362,,F752,25,F9,,,,,,BCS,LF74D,LOOP UNTIL DONE
3363,,F754,35,10,,,,,,PULS,X,"RESTORE X; THIS AND THE RTS FOLLOWING SHOULD BE PULS X,PC"
3364,,F756,39,,,,,,,RTS,,
3365,,,,,,,,,,,,
3366,,,,,,,,,* GET AN INPUT LINE FOR BASIC PATCH ENTERED FROM $A38D,,,
3367,,F757,0D,E7,,,,,ALINK27,TST,HRWIDTH,CHECK FOR HI-RES TEXT MODE
3368,,F759,26,06,,,,,,BNE,LF761,BRANCH IF IN A HI-RES TEXT MODE
3369,,F75B,BD,A9,28,,,,,JSR,LA928,CLEAR THE 32 COLUMN SCREEN
3370,,F75E,7E,A3,90,,,,LF75E,JMP,LA390,RE-ENTER THE MAIN STREAM OF CODE ($A390)
3371,,F761,17,FF,7C,,,,LF761,LBSR,LF6E0,RESET THE HI-RES TEXT SCREEN
3372,,F764,20,F8,,,,,,BRA,LF75E,
3373,,,,,,,,,,,,
3374,,,,,,,,,* SAVE THE VALUE IN ACCA AS THE BORDER COLOR IN THE 40 AND 80 COLUMN VIDEO MODE IMAGES,,,
3375,,F766,34,20,,,,,LF766,PSHS,Y,
3376,,F768,31,8D,E8,CF,,,,LEAY,"LE8CF,PC",POINT TO THE 40 COLUMN MODE REGISTER IMAGE
3377,,F76C,A7,23,,,,,,STA,"$03,Y",SAVE THE BORDER COLOR IN THE 40 COLUMN VIDEO MODE REGISTER IMAGE
3378,,F76E,A7,2C,,,,,,STA,"$0C,Y",SAVE THE BORDER COLOR IN THE 80 COLUMN VIDEO MODE REGISTER IMAGE
3379,,F770,35,A0,,,,,,PULS,"Y,PC",
3380,,,,,,,,,,,,
3381,,F772,1A,50,,,,,LF772,ORCC,#$50,DISABLE THE INTERRUPTS
3382,,F774,17,E9,3E,,,,,LBSR,SELTEXT,PUT BLOCK 6.6 INTO LOGICAL BLOCK 1
3383,,F777,39,,,,,,,RTS,,
3384,,F778,17,E9,1C,,,,LF778,LBSR,SETMMU,COPY THE MMU IMAGES INTO THE MMU REGISTERS
3385,,F77B,1C,AF,,,,,,ANDCC,#$AF,"ENABLE IRQ, FIRQ"
3386,,F77D,39,,,,,,,RTS,,
3387,,,,,,,,,* PATCH 24 - BLINK THE CURSOR PATCH ENTERED FROM $A0D4,,,
3388,,F77E,8D,07,,,,,ALINK24,BSR,LF787,BLINK THE CURSOR
3389,,F780,BD,A1,CB,,,,,JSR,KEYIN,GET A KEY
3390,,F783,27,F9,,,,,,BEQ,ALINK24,LOOP UNTIL A KEY IS PRESSED
3391,,F785,35,94,,,,,,PULS,"B,X,PC",
3392,,F787,0A,94,,,,,LF787,DEC,BLKCNT,DECREMENT THE CURSOR BLINK DELAY
3393,,F789,26,1D,,,,,,BNE,LF7A8,IT'S NOT TIME TO BLINK THE CURSOR
3394,,F78B,C6,0B,,,,,,LDB,#11,CURSOR BLINK DELAY CONSTANT
3395,,F78D,D7,94,,,,,,STB,BLKCNT,RESET THE CURSOR BLINK DELAY COUNTER
3396,,F78F,8D,E1,,,,,,BSR,LF772,PUT THE HI-RES TEXT SCREEN INTO THE LOGICAL ADDRESS SPACE
3397,,F791,BE,FE,00,,,,,LDX,H.CRSLOC,POINT TO THE CURSOR CHARACTER
3398,,F794,A6,01,,,,,,LDA,"$01,X",GET THE CURSOR CHARACTER'S ATTRIBUTES
3399,,F796,85,40,,,,,,BITA,#$40,IS THE UNDERLINE MODE ACTIVE?
3400,,F798,27,05,,,,,,BEQ,LF79F,BRANCH IF NOT ACTIVE UNDERLINE
3401,,F79A,B6,FE,08,,,,,LDA,H.CRSATT,GET THE CURSOR ATTRIBUTES RAM IMAGE
3402,,F79D,20,05,,,,,,BRA,LF7A4,PUT IT ON THE SCREEN
3403,,F79F,B6,FE,08,,,,LF79F,LDA,H.CRSATT,GET THE CURSOR ATTRIBUTES RAM IMAGE
3404,,F7A2,8A,40,,,,,,ORA,#$40,FORCE THE UNDERLINE ATTRIBUTE
3405,,F7A4,A7,01,,,,,LF7A4,STA,"$01,X",SAVE THE NEW CURSOR ATTRIBUTES IN THE HI-RES TEXT SCREEN
3406,,F7A6,8D,D0,,,,,,BSR,LF778,RESTORE THE NORMAL BASIC PROGRAM BLOCK TO LOGICAL BLOCK 1
3407,,F7A8,8E,04,5E,,,,LF7A8,LDX,#DEBDEL,GET THE KEYBOARD DEBOUNCE DELAY
3408,,F7AB,7E,A7,D3,,,,,JMP,LA7D3,GO WAIT A WHILE ($A7D3)
3409,,,,,,,,,,,,
3410,,,,,,,,,* PATCH 22 - PUT A CHARACTER ON THE SCREEN PATCH ENTERED FROM $BC3D,,,
3411,,F7AE,8D,C2,,,,,ALINK22,BSR,LF772,PUT THE HI-RES TEXT SCREEN INTO THE LOGICAL ADDRESS SPACE
3412,,F7B0,10,21,08,4C,,,,LBRN,RAMLINK,RAM HOOK
3413,,F7B4,BE,FE,00,,,,,LDX,H.CRSLOC,POINT TO THE CURSOR CHARACTER
3414,,F7B7,81,08,,,,,,CMPA,#BS,BACKSPACE CHARACTER?
3415,,F7B9,26,09,,,,,,BNE,LF7C4,NO
3416,,,,,,,,,,,,
3417,,,,,,,,,DO A BACKSPACE HERE,,,
3418,,F7BB,8C,20,00,,,,,CMPX,#HRESSCRN,ARE WE AT THE UPPER LEFT-HAND CORNER OF THE SCREEN?
3419,,F7BE,27,1E,,,,,,BEQ,LF7DE,"YES, DO NOT ALLOW A BACKSPACE"
3420,,F7C0,8D,20,,,,,,BSR,LF7E2,DO A BACKSPACE ON THE HI-RES SCREEN
3421,,F7C2,20,1A,,,,,,BRA,LF7DE,
3422,,F7C4,81,0D,,,,,LF7C4,CMPA,#CR,ENTER KEY?
3423,,F7C6,26,04,,,,,,BNE,LF7CC,NO
3424,,F7C8,8D,5D,,,,,,BSR,LF827,DO A CARRIAGE RETURN ON THE HI-RES SCREEN
3425,,F7CA,20,0B,,,,,,BRA,LF7D7,CHECK TO SEE IF THE SCREEN SHOULD BE SCROLLED
3426,,F7CC,81,20,,,,,LF7CC,CMPA,#$20,CHECK FOR A CONTROL CHARACTER
3427,,F7CE,25,0E,,,,,,BCS,LF7DE,DO NOTHING IF A CONTROL CHARACTER
3428,,F7D0,F6,FE,08,,,,,LDB,H.CRSATT,GET THE CURSOR ATTRIBUTES RAM IMAGE
3429,,F7D3,ED,84,,,,,,STD,",X",PUT THE NEW CHARACTER AND ATTRIBUTES INTO THE HI-RES TEXT SCREEN
3430,,F7D5,8D,30,,,,,,BSR,LF807,MOVE THE CURSOR FORWARD ONE CHARACTER
3431,,F7D7,BC,FE,06,,,,LF7D7,CMPX,H.DISPEN,CHECK FOR THE END OF THE HI-RES TEXT SCREEN
3432,,F7DA,25,02,,,,,,BCS,LF7DE,BRANCH IF NOT AT THE END
3433,,F7DC,8D,76,,,,,,BSR,LF854,SCROLL THE SCREEN UP ONE ROW
3434,,F7DE,8D,98,,,,,LF7DE,BSR,LF778,RESTORE THE NORMAL BASIC PROGRAM BLOCK TO LOGICAL BLOCK 1
3435,,F7E0,35,96,,,,,,PULS,"A,B,X,PC",
3436,,,,,,,,,,,,
3437,,,,,,,,,DO A HI-RES BACKSPACE HERE,,,
3438,,F7E2,34,06,,,,,LF7E2,PSHS,"B,A",
3439,,F7E4,86,20,,,,,,LDA,#SPACE,SPACE CHARACTER
3440,,F7E6,F6,FE,08,,,,,LDB,H.CRSATT,GET THE ATTRIBUTES RAM IMAGE
3441,,F7E9,ED,84,,,,,,STD,",X",SAVE A SPACE ON THE SCREEN AT THE OLD CURSOR POSITION
3442,,F7EB,CA,40,,,,,,ORB,#$40,FORCE THE UNDERLINE ATTRIBUTE
3443,,F7ED,ED,1E,,,,,,STD,"$-02,X",SAVE AN UNDERLINED SPACE AS THE NEW CURSOR CHARACTER
3444,,F7EF,30,1E,,,,,,LEAX,"$-02,X",MOVE THE CURSOR POINTER BACK TWO
3445,,F7F1,BF,FE,00,,,,,STX,H.CRSLOC,AND SAVE IT IN RAM
3446,,F7F4,FC,FE,02,,,,,LDD,H.CURSX,GET THE COLUMN AND ROW POSITION OF THE OLD CURSOR
3447,,F7F7,4A,,,,,,,DECA,,BUMP THE COLUMN NUMBER DOWN ONE
3448,,F7F8,2A,08,,,,,,BPL,LF802,BRANCH IF NO WRAP-AROUND
3449,,F7FA,5A,,,,,,,DECB,,BUMP THE ROW COUNTER DOWN ONE
3450,,F7FB,F7,FE,03,,,,,STB,H.CURSY,SAVE THE NEW CURSOR ROW NUMBER
3451,,F7FE,B6,FE,04,,,,,LDA,H.COLUMN,GET THE NUMBER OF CHARACTERS PER ROW
3452,,F801,4A,,,,,,,DECA,,MAKE THE HIGHEST ALLOWABLE COLUMN NUMBER (ZERO IS FIRST)
3453,,F802,B7,FE,02,,,,LF802,STA,H.CURSX,SAVE THE NEW CURSOR COLUMN NUMBER
3454,,F805,35,86,,,,,,PULS,"A,B,PC",
3455,,F807,34,06,,,,,LF807,PSHS,"B,A",
3456,,F809,86,20,,,,,,LDA,#$20,GET THE CURSOR CHARACTER
3457,,F80B,F6,FE,08,,,,,LDB,H.CRSATT,GET THE CURSOR ATTRIBUTES RAM IMAGE
3458,,F80E,CA,40,,,,,,ORB,#$40,FORCE THE UNDERLINE ATTRIBUTE
3459,,F810,30,02,,,,,,LEAX,"$02,X",MOVE THE POINTER UP ONE CHARACTER POSITION
3460,,F812,ED,84,,,,,,STD,",X",SAVE THE NEW CHARACTER ATTRIBUTES IN THE HI-RES TEXT SCREEN
3461,,F814,BF,FE,00,,,,,STX,H.CRSLOC,SAVE THE NEW CURSOR POSITION
3462,,F817,FC,FE,02,,,,,LDD,H.CURSX,GET THE OLD CURSOR ROW AND COLUMN NUMBERS
3463,,F81A,4C,,,,,,,INCA,,BUMP THE COLUMN NUMBER UP ONE
3464,,F81B,B1,FE,04,,,,,CMPA,H.COLUMN,CHECK FOR WRAP-AROUND TO NEXT ROW
3465,,F81E,25,E2,,,,,,BCS,LF802,BRANCH IF NO WRAP-AROUND
3466,,F820,5C,,,,,,,INCB,,BUMP THE ROW NUMBER UP ONE
3467,,F821,F7,FE,03,,,,,STB,H.CURSY,SAVE THE NEW ROW NUMBER
3468,,F824,4F,,,,,,,CLRA,,SET THE COLUMN NUMBER TO ZERO
3469,,F825,20,DB,,,,,,BRA,LF802,
3470,,,,,,,,,* DO A HI-RES CARRIAGE RETURN,,,
3471,,F827,34,06,,,,,LF827,PSHS,"B,A",
3472,,F829,86,20,,,,,,LDA,#SPACE,SPACE CHARACTER
3473,,F82B,F6,FE,08,,,,,LDB,H.CRSATT,GET THE CURSOR ATTRIBUTES RAM IMAGE
3474,,F82E,ED,81,,,,,LF82E,STD,",X++",SAVE A SPACE CHARACTER AND ADVANCE THE CURSOR POINTER ONE CHARACTER
3475,,F830,34,02,,,,,,PSHS,A,
3476,,F832,B6,FE,02,,,,,LDA,H.CURSX,GET THE CURSOR'S COLUMN NUMBER
3477,,F835,4C,,,,,,,INCA,,BUMP IT UP ONE
3478,,F836,B7,FE,02,,,,,STA,H.CURSX,SAVE THE NEW COLUMN NUMBER
3479,,F839,B1,FE,04,,,,,CMPA,H.COLUMN,HAS IT WRAPPED AROUND?
3480,,F83C,35,02,,,,,,PULS,A,
3481,,F83E,25,EE,,,,,,BCS,LF82E,BRANCH IF NO WRAP-AROUND
3482,,F840,BF,FE,00,,,,,STX,H.CRSLOC,SAVE THE NEW CURSOR POINTER
3483,,F843,7F,FE,02,,,,,CLR,H.CURSX,SET THE CURSOR COLUMN NUMBER TO ZERO
3484,,F846,7C,FE,03,,,,,INC,H.CURSY,BUMP THE ROW NUMBER UP ONE
3485,,F849,86,20,,,,,,LDA,#$20,GET THE CURSOR CHARACTER
3486,,F84B,F6,FE,08,,,,,LDB,H.CRSATT,ACCB ALREADY CONTAINS THIS VALUE
3487,,F84E,CA,40,,,,,,ORB,#$40,FORCE THE UNDERLINE ATTRIBUTE
3488,,F850,ED,84,,,,,,STD,",X",SAVE AN UNDERLINED CHARACTER AS THE NEW CURSOR CHARACTER
3489,,F852,35,86,,,,,,PULS,"A,B,PC",
3490,,,,,,,,,,,,
3491,,,,,,,,,* SCROLL THE SCREEN,,,
3492,,F854,34,06,,,,,LF854,PSHS,"B,A",
3493,,F856,8E,20,00,,,,,LDX,#HRESSCRN,POINT TO THE START OF THE HI-RES TEXT SCREEN
3494,,F859,B6,FE,04,,,,,LDA,H.COLUMN,GET THE NUMBER OF CHARACTERS PER ROW
3495,,F85C,81,28,,,,,,CMPA,#40,40 CHARACTERS PER ROW?
3496,,F85E,26,0E,,,,,,BNE,LF86E,BRANCH IF 80 CHARACTERS PER ROW
3497,,,,,,,,,,,,
3498,,,,,,,,,* SCROLL A 40 CHARACTER ROW,,,
3499,,F860,EC,88,50,,,,LF860,LDD,"2*40,X",GET A CHARACTER AND ATTRIBUTE FROM ONE ROW DOWN
3500,,F863,ED,81,,,,,,STD,",X++",AND MOVE THEM UP TO THE PRESENT ROW
3501,,F865,8C,27,30,,,,,CMPX,#HRESSCRN+(ROWMAX-1)*40*2,PAST THE END OF THE HI-RES TEXT SCREEN?
3502,,F868,25,F6,,,,,,BCS,LF860,"NO, KEEP MOVING CHARACTERS AND ATTRIBUTES"
3503,,F86A,8D,0F,,,,,LF86A,BSR,LF87B,FILL THE LAST ROW WITH SPACES
3504,,F86C,35,86,,,,,,PULS,"A,B,PC",
3505,,,,,,,,,,,,
3506,,,,,,,,,* SCROLL AN 80 CHARACTER SCREEN,,,
3507,,F86E,EC,89,00,A0,,,LF86E,LDD,"80*2,X",GET A CHARACTER AND ATTRIBUTES FROM ONE ROW DOWN
3508,,F872,ED,81,,,,,,STD,",X++",AND MOVE THEM UP TO THE PRESENT ROW
3509,,F874,8C,2E,60,,,,,CMPX,#HRESSCRN+(ROWMAX-1)*80*2,PAST THE END OF THE HI-RES TEXT SCREEN?
3510,,F877,25,F5,,,,,,BCS,LF86E,"NO, KEEP MOVING CHARACTERS AND ATTRIBUTES"
3511,,F879,20,EF,,,,,,BRA,LF86A,
3512,,,,,,,,,,,,
3513,,,,,,,,,* FILL THE LAST ROW WITH SPACES,,,
3514,,F87B,7F,FE,02,,,,LF87B,CLR,H.CURSX,RESET THE COLUMN NUMBER TO ZERO
3515,,F87E,86,17,,,,,,LDA,#ROWMAX-1,GET THE HIGHEST ROW NUMBER (ZERO IS LOWEST)
3516,,F880,B7,FE,03,,,,,STA,H.CURSY,AND SAVE IT AS THE CURRENT ROW NUMBER
3517,,F883,86,20,,,,,,LDA,#SPACE,SPACE CHARACTER
3518,,F885,F6,FE,08,,,,,LDB,H.CRSATT,GET THE ATTRIBUTES RAM IMAGE
3519,,F888,34,10,,,,,,PSHS,X,SAVE THE CURRENT CHARACTER POINTER
3520,,F88A,ED,81,,,,,LF88A,STD,",X++",SAVE A CHARACTER AND ATTRIBUTES TO THE HI-RES TEXT SCREEN
3521,,F88C,BC,FE,06,,,,,CMPX,H.DISPEN,CHECK FOR THE END OF THE HI-RES TEXT SCREEN
3522,,F88F,26,F9,,,,,,BNE,LF88A,BRANCH IF NOT AT THE END OF THE HI-RES TEXT SCREEN
3523,,F891,7F,FE,02,,,,,CLR,H.CURSX,RESET THE COLUMN NUMBER TO ZERO
3524,,F894,35,10,,,,,,PULS,X,RESTORE THE CHARACTER POINTER
3525,,F896,86,20,,,,,,LDA,#$20,GET THE CURSOR CHARACTER
3526,,F898,F6,FE,08,,,,,LDB,H.CRSATT,GET THE CURSOR ATTRIBUTES RAM IMAGE
3527,,F89B,CA,40,,,,,,ORB,#$40,FORCE THE UNDERLINE ATTRIBUTE
3528,,F89D,ED,84,,,,,,STD,",X",SAVE THE NEW CURSOR CHARACTER
3529,,F89F,BF,FE,00,,,,,STX,H.CRSLOC,SAVE THE NEW CURSOR POINTER
3530,,F8A2,39,,,,,,,RTS,,
3531,,,,,,,,,,,,
3532,,,,,,,,,* PRINT @ PATCH ENTERED FROM $B902,,,
3533,,F8A3,0D,6F,,,,,ALINK26,TST,DEVNUM,CHECK THE DEVICE NUMBER
3534,,F8A5,26,04,,,,,,BNE,LF8AB,BRANCH IF NOT THE SCREEN
3535,,F8A7,0D,E7,,,,,,TST,HRWIDTH,CHECK THE HI-RES TEXT MODE
3536,,F8A9,26,06,,,,,,BNE,LF8B1,BRANCH IF A HI-RES TEXT MODE IS SET
3537,,F8AB,BD,A3,5F,,,,LF8AB,JSR,LA35F,SET UP THE PRINT PARAMETERS
3538,,F8AE,7E,B9,5F,,,,,JMP,LB95F,RE-ENTER THE MAIN STREAM OF CODE ($B95F)
3539,,F8B1,17,FE,BE,,,,LF8B1,LBSR,LF772,PUT THE HI-RES TEXT SCREEN INTO THE LOGICAL ADDRESS SPACE
3540,,F8B4,7D,FE,02,,,,,TST,H.CURSX,CHECK THE CURSOR'S X COORDINATE
3541,,F8B7,34,01,,,,,,PSHS,CC,SAVE THE ZERO FLAG
3542,,F8B9,17,FE,BC,,,,,LBSR,LF778,RESTORE THE NORMAL BASIC PROGRAM BLOCK TO LOGICAL BLOCK 1
3543,,F8BC,35,01,,,,,,PULS,CC,RESTORE THE ZERO FLAG
3544,,F8BE,10,26,C0,96,,,,LBNE,LB958,BRANCH IF THE CURSOR IS NOT AT THE START OF THE LINE ($B958)
3545,,F8C2,39,,,,,,,RTS,,
3546,,,,,,,,,,,,
3547,,,,,,,,,* PRINT @ PATCH ENTERED FROM $B902,,,
3548,,F8C3,0D,E7,,,,,ALINK25,TST,HRWIDTH,CHECK THE HI-RES TEXT MODE
3549,,F8C5,26,06,,,,,,BNE,LF8CD,'HP' ERROR IF THE HI-RES TEXT MODE IS NOT SET
3550,,F8C7,BD,A5,54,,,,,JSR,LA554,MOVE THE CURSOR TO THE PROPER PRINT POSITION
3551,,F8CA,7E,B9,05,,,,,JMP,LB905,RE-ENTER THE MAIN STREAM OF CODE ($B905)
3552,,F8CD,C6,4E,,,,,LF8CD,LDB,#39*2,'HP' ERROR
3553,,F8CF,7E,AC,46,,,,,JMP,LAC46,JUMP TO ERROR HANDLER ($AC46)
3554,,,,,,,,,,,,
3555,,,,,,,,,* LOCATE,,,
3556,,F8D2,D6,E7,,,,,LOCATE,LDB,HRWIDTH,IS THE HI-RES TEXT MODE ENABLED?
3557,,F8D4,10,21,07,28,,,,LBRN,RAMLINK,RAM HOOK
3558,,F8D8,27,F3,,,,,,BEQ,LF8CD,'HP' ERROR IF NOT ENABLED
3559,,F8DA,34,04,,,,,,PSHS,B,SAVE THE HI-RES TEXT MODE
3560,,F8DC,BD,E7,B2,,,,,JSR,LE7B2,EVALUATE TWO EXPRESSIONS
3561,,F8DF,96,2C,,,,,,LDA,BINVAL+1,GET THE FIRST OF THE TWO EXPRESSIONS (COLUMN NUMBER)
3562,,F8E1,35,04,,,,,,PULS,B,RESTORE THE FIRST ARGUMENT
3563,,F8E3,C1,01,,,,,,CMPB,#$01,GET BACK THE HI-RES TEXT MODE
3564,,F8E5,26,04,,,,,,BNE,LF8EB,BRANCH IF NOT 40 COLUMN MODE
3565,,F8E7,81,28,,,,,,CMPA,#40,40 COLUMNS MAXIMUM IN 40 COLUMN MODE
3566,,F8E9,20,02,,,,,,BRA,LF8ED,DO A RANGE CHECK
3567,,F8EB,81,50,,,,,LF8EB,CMPA,#80,80 COLUMNS MAXIMUM IN 80 COLUMN MODE
3568,,F8ED,10,24,BB,59,,,LF8ED,LBCC,ILLFUNC,ILLEGAL FUNCTION CALL ERROR
3569,,F8F1,D6,C0,,,,,,LDB,VERBEG+1,GET THE SECOND ARGUMENT (ROW NUMBER)
3570,,F8F3,C1,18,,,,,,CMPB,#ROWMAX,RANGE CHECK ON THE ROW NUMBER
3571,,F8F5,24,F6,,,,,,BCC,LF8ED,'FC' ERROR IF ROW NUMBER IS TOO LARGE
3572,,F8F7,34,06,,,,,,PSHS,"B,A",SAVE THE COLUMN AND ROW NUMBERS
3573,,F8F9,17,FE,76,,,,,LBSR,LF772,PUT THE HI-RES TEXT SCREEN INTO THE LOGICAL ADDRESS SPACE
3574,,F8FC,FD,FE,02,,,,,STD,H.CURSX,SAVE THE NEW COLUMN AND ROW NUMBERS AS THOSE OF THE CURSOR
3575,,F8FF,BE,FE,00,,,,,LDX,H.CRSLOC,GET THE CURRENT CURSOR POINTER
3576,,F902,B6,FE,08,,,,,LDA,H.CRSATT,GET THE CURSOR ATTRIBUTES RAM IMAGE
3577,,F905,A7,01,,,,,,STA,"$01,X",AND SAVE IT AS THE ATTRIBUTES IN THE OLD CURSOR POSITION
3578,,F907,B6,FE,04,,,,,LDA,H.COLUMN,GET THE NUMBER OF CHARACTERS/ROW
3579,,F90A,48,,,,,,,ALSA,,MULTIPLY BY TWO - TWO BYTES PER CHARACTER (CHAR AND ATTR)
3580,,F90B,3D,,,,,,,MUL,,GET THE ROW OFFSET TO THE PROPER CHARACTER
3581,,F90C,8E,20,00,,,,,LDX,#HRESSCRN,POINT TO THE START OF THE HI-RES TEXT SCREEN
3582,,F90F,30,8B,,,,,,LEAX,"D,X",ADD ROW OFFSET TO THE START OF THE HI-RES TEXT SCREEN
3583,,F911,35,06,,,,,,PULS,"A,B",RESTORE THE NEW CURSOR COLUMN AND ROW NUMBERS
3584,,F913,48,,,,,,,ALSA,,MULTIPLY COLUMN NUMBER BY TWO - TWO BYTES PER CHARACTER (CHAR AND ATTR)
3585,,F914,1F,89,,,,,,TFR,"A,B",SAVE COLUMN OFFSET IN ACCB
3586,,F916,3A,,,,,,,ABX,,ADD THE COLUMN OFFSET TO THE CURRENT CURSOR POINTER
3587,,F917,B6,FE,08,,,,,LDA,H.CRSATT,GET THE CURSOR ATTRIBUTES RAM IMAGE
3588,,F91A,8A,40,,,,,,ORA,#$40,FORCE UNDERLINE ATTRIBUTE
3589,,F91C,A7,01,,,,,,STA,"$01,X",SAVE THE NEW CURSOR ATTRIBUTE IN THE HI-RES TEXT SCREEN
3590,,F91E,BF,FE,00,,,,,STX,H.CRSLOC,SAVE THE NEW CURSOR POINTER
3591,,F921,17,FE,54,,,,,LBSR,LF778,RESTORE THE NORMAL BASIC PROGRAM BLOCK TO LOGICAL BLOCK 1
3592,,F924,39,,,,,,,RTS,,
3593,,,,,,,,,,,,
3594,,,,,,,,,* HSTAT,,,
3595,,F925,0D,E7,,,,,HSTAT,TST,HRWIDTH,IS THE HI-RES TEXT MODE ENABLED?
